id,verdict,tag,conf,reason
386119 e5133b8b-bd15-422b-bde7-4e6e9baf2d45,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
397443 37160630-30b3-4789-b2ba-7cbe58496d39,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
352562 f6a6b4ca-dfe0-45d0-9bd2-808968eb190f,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
312082 b15e3e8c-aa30-4f0b-a667-8b8db6c27dfc,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
277050 11710c60-900f-4de2-89bc-8206573dd62d,OK,unrelated,1.0,Questions address completely different topics.
376406 4b1a87c3-1ad3-4151-a01e-6b237c962ceb,OK,unrelated,1.0,Questions address different aspects of wishing.
327503 2f0effe8-1327-44fa-b1dc-161725e69a0f,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
325571 de545915-8821-4371-8f12-87251d354b8c,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
252162 95da9bdb-0e2d-4463-8f9d-80bfacd0c7fb,OK,entity,0.9,Both questions refer to the same person and event.
37870 d20cf73a-75ab-40de-a772-74600cd7d240,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
202747 c5116362-1e70-4b31-addb-15fee04a8e18,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
190035 c1d2f5a3-3002-4606-87e7-86d580438f95,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
201472 c036745b-2c20-4115-83cf-3aa16aadd007,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
288448 249dc64c-98df-4d00-8fdd-72394d629dde,OK,lexical_gap,0.9,Both questions ask about earning money on YouTube.
177990 49c5a488-188d-4d30-a1be-1925982ca0dd,OK,unrelated,1.0,Questions are about completely different topics.
282180 235cc895-ac7b-4dc9-9fc7-28d8169c1599,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
334057 6c4c4c46-8235-4709-87df-6ad25ec137e4,B,scope,0.8,"One is specific to THC, the other is general."
38827 ecfe0a76-8e1c-4b3a-a382-a470f8ccb635,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
173585 3cfe586c-9ffd-4dfe-96a8-168d06004d64,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
123413 94a32c74-597b-407a-b7ed-cb2d126d827c,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
167405 6b2dc145-0680-4175-b09a-1a94c7c83e33,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
270533 30ef61ac-83f5-40b4-bc09-f09c840bee31,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
4873 16e65b1b-6c1a-48d3-8824-5cae20407b89,OK,unrelated,1.0,Questions are about different topics entirely.
102390 cd29c83b-4aa6-4648-9043-5b3bf60913a9,OK,identical,1.0,Both questions ask the same thing.
102478 8b43b5ee-20f5-4469-816c-b0fa0a3609a8,A,scope,0.9,Different age limits imply different scopes of the question.
114283 4630202c-8d1b-4943-abd2-7c838308544b,A,scope,0.9,Second question omits capital requirement aspect.
135851 6b5dd6b9-417d-4368-9e85-83c6442aa5b0,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
285512 38627dd6-2c16-4c61-b348-2a5313be4ecb,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
158233 40fb9ca9-8593-465a-8246-25e77f6e3db6,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
220515 9d4a67dd-5a0a-4ef6-a6c7-d3d4dc49a0af,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
396263 c3571af8-4df0-4ad8-9b7c-3d5278e00a3f,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
65022 76ba67b1-5498-41cc-93c5-a27cd3ba39f5,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
264352 845f20dd-5aef-4bce-96b3-e7407338cfaa,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
245825 017a22b6-fb3f-4121-9666-6467ef3304f6,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
60298 cd366eb1-d084-4b78-8275-340265c51538,OK,unrelated,1.0,Questions are about entirely different topics.
206801 c5d69091-bab4-46cc-a487-a1628bdc1bce,A,scope,0.9,Different age limits imply different scopes of the question.
128906 fcc336b6-440a-43fb-b055-c446d70850d0,OK,scope,0.9,Questions address different aspects of physics.
125547 f91830d7-8c1e-4055-9f7c-5e6541d2795d,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
91701 53527788-e820-4f81-a0a8-754f6501df15,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
359187 0fa2afa9-f633-4826-81f4-b7e5ed80fc71,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
402872 3a1f30fd-98d5-4eeb-9994-e9903c362d93,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
224800 c8c205ed-955f-4b88-89bc-931e329f6da1,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
269484 7d28e1be-ed23-47c6-a08e-3f98e9d4c9eb,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
290294 8dcb4527-d094-4012-84bd-1a3edf7ff131,OK,scope,0.9,Questions address different aspects of dental procedures.
223362 dee87544-e265-4ffc-a1de-5870a46c5ee4,B,scope,0.7,Questions differ in focus on country vs. people.
312429 cac17384-a1e5-4081-bba2-2632bf2d9385,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
330597 e53fee39-2d3a-4541-bd71-bc109c0015dd,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
369906 c2a396f2-ccfa-413a-bd08-f7b7fb4f16dd,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
311714 ced39ea4-be46-46d3-aa28-cc5d78dfb368,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
231383 9d13e4a8-2ef8-4ce9-8f92-d633b853247a,OK,unrelated,1.0,Questions are about entirely different topics.
256804 22332fc4-6952-45f7-b738-b97489402556,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
18303 288dab69-590f-4656-9b14-11bc5e9d7c8a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
311769 c8ed0a8d-c480-4b6a-81c2-cc067836302a,OK,unrelated,1.0,Questions address different processes and materials.
395763 47a9922f-ecc3-4506-97cd-7efeded654c1,OK,scope,0.9,Different focuses on salary vs. implementation timing.
199396 b6b733ca-a660-4f1c-8a8e-c611ae3b63cd,OK,unrelated,0.9,Questions address different topics entirely.
209589 a32af97a-62bc-4857-a9f0-2277464e41c2,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
135847 0e122ec8-53a8-4124-a075-54b06d8cea97,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
54583 585d7df1-4c31-4c71-a450-e7e5141fa544,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
167822 b12668a4-63b4-49d7-86e9-061a2dc00e2a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
184264 053bed62-6a50-4648-879d-e8827e771a77,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
129459 20c6ca6d-ca4d-4063-968d-d6646119e097,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
114086 d7462fdc-df70-4ff7-85e3-1f039fd0e80c,OK,unrelated,1.0,Questions are about entirely different topics.
81082 44b35117-3ec8-44fa-89c1-706c57e18c1d,B,scope,0.7,Different focus on necessity vs. existence of GPS chips.
199229 5f943519-274c-4493-97a5-dada06b76f35,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
89328 d80ab9e8-0937-40ca-b149-e5184afd3407,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
166565 7fa95039-a454-4036-9035-a6d41fdcaa6e,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
403011 e7ef701f-f436-470d-bb79-1606307897e8,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
70735 c8369afc-6063-4449-a550-743b6843ac97,OK,unrelated,0.9,Questions address different experiences and contexts.
162929 3eac4c02-5001-48ce-ad7b-321bb424f2c5,B,scope,0.7,Different contexts of betrayal are presented.
68781 58c15ec1-1b8c-4f27-8884-17b745b0efb2,B,scope,0.8,One asks if it's great; the other asks how.
232417 f2fa46b1-fc1e-4e65-8486-c45f8bf27f37,OK,scope,0.9,Different contexts but both ask about starting at 23.
396096 8abd4ef5-81f3-48fb-ac77-25b7bc2e4571,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
198898 a68941bd-5cac-48e3-baf0-77cfaa6d4348,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
399162 188b79b2-22c9-434a-ac82-edbfdf29d303,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
136973 ad3f2ebc-3a63-4c49-a1fb-bc7dc2469769,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
297340 deb613ca-ed01-4367-863a-9ae6278a867a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
265143 4ee10c31-722a-4d31-bfc7-ad09054544ba,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
283331 8f4db209-b141-4e6e-87b3-62f3993ebe85,OK,scope,0.9,Questions address different aspects of PhD experiences.
41910 4c17d3d7-4bf3-48c8-aee1-2a2b8d3bc9fa,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
132936 dc4da66a-b6a9-4f48-85a5-e1f168ff875a,B,scope,0.7,Different phrasing and specificity about dark energy's role.
20263 ddb14623-be94-4fc3-8f73-2a68c4c47abc,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
37520 9ab5de1f-43ed-4752-b664-1c5ec0d457ff,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
181252 ce2fce42-cff6-44fa-9188-3e6307b5a1e1,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
262119 9ae5f7fe-b30c-49fc-8abf-fbe1b53870d4,OK,identical,1.0,Both questions ask for the same book.
40791 83cac28d-46aa-496a-a15b-588b91bbd1ee,OK,entity,0.9,Different countries lead to different observations.
145883 b4b73582-585a-4a7b-b6f7-4cdc1d093379,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
387216 ece84523-dc0c-487d-b79f-590613ac53d0,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
350235 a29ef8e3-35d2-4133-8274-21d77e4cf067,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
393279 da2efd65-da37-4232-b97a-4f3cd93ef10a,B,scope,0.7,Different focus on 'best of all time' vs 'to watch'.
155891 6fd038d7-6ba8-41ce-b99f-6629400792c0,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
50180 dc62f7ae-c617-473f-b2b0-62dad68ffc49,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
242257 d509b039-e0a5-4b94-ab7f-baa2c04a7b59,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
87021 347e1fad-c23d-46c5-9878-33132567544a,OK,identical,1.0,Both questions ask about missing childhood experiences.
373080 c533fef7-bec7-4959-8cbc-f35d26250963,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
217055 6a6acfb7-4246-4b44-8aec-8a907a39ed8d,B,scope,0.7,Different focus on time and method of starting.
19274 a187aa77-ad3a-46c5-ba4f-a29cc2c4e33c,B,scope,0.7,Different focus on learning methods vs. doing well.
223489 07b5157f-de18-4d07-9898-85709b6fcf81,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
13090 1484ceb6-87ad-43bb-98eb-7e9fb4cb077f,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
61614 fb29734c-69dd-465c-b91d-01cb219f83da,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
128458 969e1760-6067-459a-a680-67536ad5ed51,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
132444 99efc599-a974-4a0a-8675-109061930b6c,OK,scope,0.9,Different focus on specific language vs. general programming.
236351 9b228c97-7fb0-45a4-8287-425c8cfd0477,B,scope,0.7,Different focus on causes and mechanisms of avalanches.
84950 6c931001-0521-49e8-ab72-2d747e8bb8d9,OK,identical,1.0,Both questions ask for the same information.
55037 05ee6136-7005-4465-b649-6297a99e35cf,A,negation,0.9,Questions have opposite meanings.
62226 09612a9b-f9b5-4bb4-93ef-106d16bb354b,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
212753 61325387-6583-4892-9f3d-3f5ec908e23c,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
57657 e245234a-7bca-426a-bad8-ab9fe6addacf,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
375180 bccc9f2d-2a82-441e-b672-00bbedf2b00a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
109135 562347e2-7d36-4729-8dcd-a784a1336927,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
253100 0a0b9b71-d19b-4708-88b6-3d49a15b6832,A,scope,0.9,Questions address different aspects of languages in India.
82273 afe8001f-751d-4384-b68d-61b07efda682,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
113237 935d889b-9f22-4039-b854-1b5ee9497cc0,OK,entity,0.9,Different locations imply different tips and hacks.
369787 c9a09aaf-31f7-416e-8e14-ba962b93d4e9,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
338631 577142d1-43a0-4f28-a57a-65abc182c316,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
354574 c8be2181-37b2-4676-ad3b-298845a16863,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
212610 023721a8-e904-4cdc-be40-2eda2593eb20,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
354473 65ca9e8f-799f-485d-aeaf-d4dee1abcf30,OK,lexical_gap,0.9,Both questions ask about similar concerns.
122571 0083d53c-0dec-427f-b464-5c9f8468710a,OK,unrelated,0.9,Questions address different issues regarding children.
222159 fab9f02a-52cb-4cfc-9a29-16bb905de943,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
29354 72fc19d7-0587-4d0c-96e9-18b78545e926,A,scope,0.9,Uses and differences are not the same.
62607 fd88f037-603d-4ed4-a727-9513ba2a86ca,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
83989 6fcdf93d-0062-45c1-841f-05df7e15e17a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
344889 3b36da93-1b22-42a7-b21a-90577a2c916c,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
93328 96bec18e-3f0a-42d9-99da-2cfd7f5dcdd6,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
140012 641f280b-54bc-405d-9ffa-5e2318167010,OK,identical,1.0,Both questions ask the same thing about robotics engineering.
4780 525c699c-a84c-4a7d-844b-6c54f66f2f7d,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
400089 a45ca642-0756-4e1a-9cac-3f0893fe082b,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
169733 3d41728b-89fd-49f9-8e8b-6e37cc19dc88,OK,identical,1.0,Both questions ask for the same information.
107117 f7cede66-af4f-45c4-9694-c764a18a8e5f,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
353376 08fbc59e-9777-4bea-bd95-2d7e09918937,OK,identical,1.0,Questions are identical in meaning and structure.
268240 edb44a3d-f3b9-40f2-9f39-764cb0f9501a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
58535 8298b9f2-e413-4576-8c8d-cc19d5d5b702,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
186740 d93e3cc5-e7b2-40ab-be3d-d579ace441a3,A,scope,0.9,Different sources and legality aspects are addressed.
135191 d4835400-22c0-4701-8154-bd9b46d4a4a0,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
286727 c0c6260d-c74d-4583-9918-16e272f1c21c,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
236151 3e79800c-c5c6-470d-8702-9e7968737b0e,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
111344 39acacf2-7e62-4cc4-906e-70ca507b15ea,OK,unrelated,1.0,Questions address different topics entirely.
49234 9e5b9ed5-6589-4a54-acac-51fc3322a36d,OK,lexical_gap,0.9,Both questions ask for a book recommendation.
311595 f53ba571-aee5-46df-b716-455595999578,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
181899 f91d8320-406b-4db5-836f-d856a7c3ca16,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
15360 036d7b81-dca0-4505-b85f-a1a32da7c123,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
193006 149e8590-71bb-4107-ab09-ad83b7bfb260,OK,scope,0.9,"Different subjects; one is about 'iPod', the other is personal."
47929 6ab75fa6-f304-474c-9219-d321085a511b,OK,scope,0.9,One question is more specific than the other.
330019 9ebbc5a8-33e9-4923-8621-7732e3673a9f,OK,unrelated,1.0,Questions address different topics entirely.
252029 3d3bad4a-a1e3-4139-91d3-5febf961b69a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
141213 95eddf49-a5a9-4474-9ef9-08cebb8dc744,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
318388 96d80848-a58f-4019-ac00-b935f29b613a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
222738 09d03fae-3664-475c-805c-90e534daecaa,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
129299 3db49207-5b79-4fef-abe1-3e6b6bc23d12,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
310827 a3f37e17-59df-4485-b3c3-33f21468c153,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
97499 13772f58-7677-41d3-992e-f4f7cc99b645,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
185537 38ea16b3-cc24-4854-af13-7fecc0ce7d73,OK,unrelated,1.0,Questions are about different substances.
186150 f8d10a6b-8453-4bf6-83d0-1edd0817db8f,OK,unrelated,0.9,Questions address different aspects of visa requirements.
352895 fda1031e-7e9e-4b9d-83f4-d56a871587c7,OK,lexical_gap,0.9,Both questions ask about earning money online.
2774 a5d95e0d-2759-4205-be5e-dc22efca84bf,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
185508 d44728df-de30-4ee4-a006-90bd74a04e70,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
251175 64f21bcd-f51e-412d-96d5-2c6d032dd2fa,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
312509 fc9bc5b2-306f-47f3-bdb4-b5ec694f1373,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
34661 e2efa08b-d59b-4601-afac-df52f04d98d8,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
161967 ef0cd0f9-6a08-4c6e-bf24-3ef3fef3d1ef,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
49032 55b7e93d-34d8-488a-867d-747163c12b2d,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
10173 490e7ff2-417d-4173-8f04-d7874cf92b4a,OK,identical,1.0,Both questions ask the same thing about solving a Rubik's cube.
100634 9d87eaec-f1bf-4a15-ab9d-38e3529844f5,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
64289 761d76c6-a7d5-439d-8046-06185e2cdcd5,OK,unrelated,1.0,Questions address different topics entirely.
402218 8c2c1b78-3097-41bd-b13e-a988b06236a5,OK,identical,1.0,Both questions ask about improving software development skills.
206237 777e1f23-9389-496e-a89d-c17e0bf9abce,OK,scope,0.9,"Different scopes: one is general, the other personal."
315811 344dedcc-97e7-45f9-8f56-e31b0d311455,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
85489 83693272-716c-4d1c-adb8-a8750a350331,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
352855 cdb330ad-d3b1-4bec-8fea-3ab87af954c5,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
158174 a1a967f9-2992-4959-8ef6-898afffebdb3,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
249710 4f2dcdce-eb59-4ac4-8c8d-2f3316758c68,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
240535 99d82159-0747-4de6-8373-e7149e1080a2,B,scope,0.7,Questions address different aspects of energy in the universe.
138541 de7aa57c-5441-461c-b519-9a97438c00c2,OK,scope,0.9,Both questions seek methods for mental strength.
195748 f3994ffb-aa6c-45da-b1d0-1975597c4a37,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
87933 65f108e5-0d6d-43f5-b245-044b2408f51d,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
